precedingChord,followingChord,partType,frequency
http://purl.org/ontology/mpo/electronic_29144_A_61,http://purl.org/ontology/mpo/electronic_29144_G_63,http://purl.org/ontology/mpo/Verse,8
http://purl.org/ontology/mpo/electronic_29144_Asus4_65,http://purl.org/ontology/mpo/electronic_29144_G_67,http://purl.org/ontology/mpo/Verse,8
http://purl.org/ontology/mpo/reggae_92518_G_68,http://purl.org/ontology/mpo/reggae_92518_G_70,http://purl.org/ontology/mpo/Instrumental,8
http://purl.org/ontology/mpo/alternative_630484_G_27,http://purl.org/ontology/mpo/alternative_630484_G_29,http://purl.org/ontology/mpo/Chorus,8
http://purl.org/ontology/mpo/alternative_630484_G_99,http://purl.org/ontology/mpo/alternative_630484_G_101,http://purl.org/ontology/mpo/Chorus,8
http://purl.org/ontology/mpo/alternative_630484_G_139,http://purl.org/ontology/mpo/alternative_630484_G_141,http://purl.org/ontology/mpo/Chorus,8
http://purl.org/ontology/mpo/alternative_630484_G_63,http://purl.org/ontology/mpo/alternative_630484_G_65,http://purl.org/ontology/mpo/Chorus,8
http://purl.org/ontology/mpo/soul_239404_Bbmaj7_29,http://purl.org/ontology/mpo/soul_239404_Dmin7_31,http://purl.org/ontology/mpo/Chorus,8
http://purl.org/ontology/mpo/soul_239404_Bbmaj7_65,http://purl.org/ontology/mpo/soul_239404_Dmin7_67,http://purl.org/ontology/mpo/Chorus,8
http://purl.org/ontology/mpo/soul_239404_Bbmaj7_38,http://purl.org/ontology/mpo/soul_239404_Dmin7_40,http://purl.org/ontology/mpo/Verse,8
http://purl.org/ontology/mpo/soul_239404_Bbmaj7_2,http://purl.org/ontology/mpo/soul_239404_Dmin7_4,http://purl.org/ontology/mpo/Verse,8
http://purl.org/ontology/mpo/punk_347146_F_120,http://purl.org/ontology/mpo/punk_347146_F_122,http://purl.org/ontology/mpo/Verse,8
http://purl.org/ontology/mpo/punk_347146_F_32,http://purl.org/ontology/mpo/punk_347146_F_34,http://purl.org/ontology/mpo/Verse,8
http://purl.org/ontology/mpo/punk_347146_F_8,http://purl.org/ontology/mpo/punk_347146_F_10,http://purl.org/ontology/mpo/Verse,8
http://purl.org/ontology/mpo/punk_347146_F_72,http://purl.org/ontology/mpo/punk_347146_F_74,http://purl.org/ontology/mpo/Verse,8
http://purl.org/ontology/mpo/punk_347146_F_48,http://purl.org/ontology/mpo/punk_347146_F_50,http://purl.org/ontology/mpo/Verse,8
http://purl.org/ontology/mpo/rock_238390_G_912,http://purl.org/ontology/mpo/rock_238390_D_914,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/rock_238390_F_240,http://purl.org/ontology/mpo/rock_238390_C7_242,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/rock_238390_G7_291,http://purl.org/ontology/mpo/rock_238390_F_293,http://purl.org/ontology/mpo/Outro,7
http://purl.org/ontology/mpo/rock_238390_G_868,http://purl.org/ontology/mpo/rock_238390_D_870,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/rock_238390_G_1044,http://purl.org/ontology/mpo/rock_238390_D_1046,http://purl.org/ontology/mpo/Solo,7
http://purl.org/ontology/mpo/rock_238390_F_277,http://purl.org/ontology/mpo/rock_238390_C7_279,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/rock_238390_G_956,http://purl.org/ontology/mpo/rock_238390_D_958,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/rock_238390_G_806,http://purl.org/ontology/mpo/rock_238390_D_808,http://purl.org/ontology/mpo/Solo,7
http://purl.org/ontology/mpo/rock_238390_F_269,http://purl.org/ontology/mpo/rock_238390_Dmin_271,http://purl.org/ontology/mpo/Interlude,7
http://purl.org/ontology/mpo/rock_238390_G_1009,http://purl.org/ontology/mpo/rock_238390_D_1011,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/pop_rock_314564_F_628,http://purl.org/ontology/mpo/pop_rock_314564_F_630,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/pop_rock_314564_F_572,http://purl.org/ontology/mpo/pop_rock_314564_F_574,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/pop_rock_314564_F_598,http://purl.org/ontology/mpo/pop_rock_314564_F_600,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/pop_rock_314564_G_106,http://purl.org/ontology/mpo/pop_rock_314564_G_108,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/pop_rock_314564_D_762,http://purl.org/ontology/mpo/pop_rock_314564_Asus2_764,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/pop_rock_314564_D_710,http://purl.org/ontology/mpo/pop_rock_314564_Asus2_712,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/pop_rock_314564_Ab_32,http://purl.org/ontology/mpo/pop_rock_314564_Ab_34,http://purl.org/ontology/mpo/Outro,7
http://purl.org/ontology/mpo/pop_rock_314564_G_583,http://purl.org/ontology/mpo/pop_rock_314564_G_585,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/pop_rock_314564_Amin_48,http://purl.org/ontology/mpo/pop_rock_314564_G_50,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/soul_606998_G_207,http://purl.org/ontology/mpo/soul_606998_G_209,http://purl.org/ontology/mpo/Bridge,7
http://purl.org/ontology/mpo/rock_20453_Esus4_297,http://purl.org/ontology/mpo/rock_20453_F_299,http://purl.org/ontology/mpo/Outro,7
http://purl.org/ontology/mpo/rock_207834_D_89,http://purl.org/ontology/mpo/rock_207834_D_91,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/rock_207834_D_294,http://purl.org/ontology/mpo/rock_207834_D_296,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/rock_207834_D_183,http://purl.org/ontology/mpo/rock_207834_D_185,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/rock_207834_D_47,http://purl.org/ontology/mpo/rock_207834_D_49,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/jazz_286883_Bb_213,http://purl.org/ontology/mpo/jazz_286883_Amin_215,http://purl.org/ontology/mpo/Bridge,7
http://purl.org/ontology/mpo/jazz_286883_Bb_99,http://purl.org/ontology/mpo/jazz_286883_Amin_101,http://purl.org/ontology/mpo/Bridge,7
http://purl.org/ontology/mpo/alternative_258197_Emin_59,http://purl.org/ontology/mpo/alternative_258197_Gmaj7_61,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/rock_137190_Bb_131,http://purl.org/ontology/mpo/rock_137190_D_133,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/jazz_630194_G7_52,http://purl.org/ontology/mpo/jazz_630194_Csdim_54,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/pop_86060_Bb_252,http://purl.org/ontology/mpo/pop_86060_A7_254,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/pop_86060_F_46,http://purl.org/ontology/mpo/pop_86060_G_48,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/pop_86060_Bb_67,http://purl.org/ontology/mpo/pop_86060_A7_69,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/pop_86060_F_231,http://purl.org/ontology/mpo/pop_86060_G_233,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/metal_110898_D_66,http://purl.org/ontology/mpo/metal_110898_D_68,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/metal_344294_B_56,http://purl.org/ontology/mpo/metal_344294_Amin_58,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/metal_344294_B_27,http://purl.org/ontology/mpo/metal_344294_Amin_29,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/alternative_147685_A_7,http://purl.org/ontology/mpo/alternative_147685_Bmin_9,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/alternative_147685_A_133,http://purl.org/ontology/mpo/alternative_147685_Bmin_135,http://purl.org/ontology/mpo/Bridge,7
http://purl.org/ontology/mpo/metal_368041_D_274,http://purl.org/ontology/mpo/metal_368041_D_276,http://purl.org/ontology/mpo/Bridge,7
http://purl.org/ontology/mpo/metal_368041_D_142,http://purl.org/ontology/mpo/metal_368041_D_144,http://purl.org/ontology/mpo/Bridge,7
http://purl.org/ontology/mpo/metal_368041_D_215,http://purl.org/ontology/mpo/metal_368041_D_217,http://purl.org/ontology/mpo/Solo,7
http://purl.org/ontology/mpo/metal_601039_Amin_199,http://purl.org/ontology/mpo/metal_601039_G_201,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/pop_86028_Bb_14,http://purl.org/ontology/mpo/pop_86028_F_16,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/alternative_137863_Bmin_110,http://purl.org/ontology/mpo/alternative_137863_G_112,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/soul_365063_Emin7_2,http://purl.org/ontology/mpo/soul_365063_Amin_4,http://purl.org/ontology/mpo/Intro,7
http://purl.org/ontology/mpo/metal_602001_D_94,http://purl.org/ontology/mpo/metal_602001_G_96,http://purl.org/ontology/mpo/Bridge,7
http://purl.org/ontology/mpo/jazz_335170_A_80,http://purl.org/ontology/mpo/jazz_335170_G_82,http://purl.org/ontology/mpo/Intro,7
http://purl.org/ontology/mpo/rock_202406_Bb_174,http://purl.org/ontology/mpo/rock_202406_Bb_176,http://purl.org/ontology/mpo/Outro,7
http://purl.org/ontology/mpo/pop_rock_73332_G_64,http://purl.org/ontology/mpo/pop_rock_73332_D_66,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/pop_rock_73332_Emin_210,http://purl.org/ontology/mpo/pop_rock_73332_D_212,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/pop_rock_73332_B_164,http://purl.org/ontology/mpo/pop_rock_73332_Bmin_166,http://purl.org/ontology/mpo/Bridge,7
http://purl.org/ontology/mpo/country_357687_Emin_245,http://purl.org/ontology/mpo/country_357687_D_247,http://purl.org/ontology/mpo/Interlude,7
http://purl.org/ontology/mpo/country_357687_Emin_209,http://purl.org/ontology/mpo/country_357687_D_211,http://purl.org/ontology/mpo/Interlude,7
http://purl.org/ontology/mpo/country_357687_Emin_138,http://purl.org/ontology/mpo/country_357687_D_140,http://purl.org/ontology/mpo/Interlude,7
http://purl.org/ontology/mpo/country_357687_Emin_173,http://purl.org/ontology/mpo/country_357687_D_175,http://purl.org/ontology/mpo/Interlude,7
http://purl.org/ontology/mpo/country_357687_Emin_70,http://purl.org/ontology/mpo/country_357687_D_72,http://purl.org/ontology/mpo/Interlude,7
http://purl.org/ontology/mpo/country_357687_Emin_2,http://purl.org/ontology/mpo/country_357687_D_4,http://purl.org/ontology/mpo/Intro,7
http://purl.org/ontology/mpo/country_621212_F_44,http://purl.org/ontology/mpo/country_621212_G_46,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/country_621212_F_15,http://purl.org/ontology/mpo/country_621212_G_17,http://purl.org/ontology/mpo/Intro,7
http://purl.org/ontology/mpo/country_208190_G_217,http://purl.org/ontology/mpo/country_208190_D_219,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/country_208190_G_11,http://purl.org/ontology/mpo/country_208190_G_13,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/country_208190_G_127,http://purl.org/ontology/mpo/country_208190_D_129,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/country_208190_G_232,http://purl.org/ontology/mpo/country_208190_D_234,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/pop_rock_312884_D_55,http://purl.org/ontology/mpo/pop_rock_312884_G_57,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/pop_rock_312884_D_62,http://purl.org/ontology/mpo/pop_rock_312884_G_64,http://purl.org/ontology/mpo/Instrumental,7
http://purl.org/ontology/mpo/pop_rock_312884_D_32,http://purl.org/ontology/mpo/pop_rock_312884_G_34,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/pop_rock_312884_D_84,http://purl.org/ontology/mpo/pop_rock_312884_G_86,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/pop_rock_158951_F_4,http://purl.org/ontology/mpo/pop_rock_158951_D_6,http://purl.org/ontology/mpo/Intro,7
http://purl.org/ontology/mpo/pop_rock_158951_G_177,http://purl.org/ontology/mpo/pop_rock_158951_F_179,http://purl.org/ontology/mpo/Instrumental,7
http://purl.org/ontology/mpo/pop_rock_158951_G_2,http://purl.org/ontology/mpo/pop_rock_158951_F_4,http://purl.org/ontology/mpo/Intro,7
http://purl.org/ontology/mpo/pop_rock_158951_F_179,http://purl.org/ontology/mpo/pop_rock_158951_D_181,http://purl.org/ontology/mpo/Instrumental,7
http://purl.org/ontology/mpo/jazz_145027_Bb_95,http://purl.org/ontology/mpo/jazz_145027_Ab_97,http://purl.org/ontology/mpo/Bridge,7
http://purl.org/ontology/mpo/jazz_145027_Ab_97,http://purl.org/ontology/mpo/jazz_145027_Bb_99,http://purl.org/ontology/mpo/Bridge,7
http://purl.org/ontology/mpo/metal_342516_Emin_111,http://purl.org/ontology/mpo/metal_342516_G_113,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/pop_340919_D_174,http://purl.org/ontology/mpo/pop_340919_Emin_176,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/pop_340919_D_44,http://purl.org/ontology/mpo/pop_340919_Emin_46,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/pop_340919_D_109,http://purl.org/ontology/mpo/pop_340919_Emin_111,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/pop_623332_Bb_54,http://purl.org/ontology/mpo/pop_623332_Bb_56,http://purl.org/ontology/mpo/Intro,7
http://purl.org/ontology/mpo/pop_623332_Bb_181,http://purl.org/ontology/mpo/pop_623332_Fmin_183,http://purl.org/ontology/mpo/Intro,7
http://purl.org/ontology/mpo/metal_327823_Amin_139,http://purl.org/ontology/mpo/metal_327823_F_141,http://purl.org/ontology/mpo/Bridge,7
http://purl.org/ontology/mpo/country_286882_D_155,http://purl.org/ontology/mpo/country_286882_G_157,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/country_286882_D_201,http://purl.org/ontology/mpo/country_286882_G_203,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/country_286882_D_63,http://purl.org/ontology/mpo/country_286882_G_65,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/country_286882_G_130,http://purl.org/ontology/mpo/country_286882_G_132,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/country_286882_G_132,http://purl.org/ontology/mpo/country_286882_D_134,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/country_286882_G_38,http://purl.org/ontology/mpo/country_286882_G_40,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/country_286882_G_40,http://purl.org/ontology/mpo/country_286882_D_42,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/country_286882_G_222,http://purl.org/ontology/mpo/country_286882_G_224,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/country_286882_D_109,http://purl.org/ontology/mpo/country_286882_G_111,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/country_286882_G_224,http://purl.org/ontology/mpo/country_286882_D_226,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/country_286882_G_84,http://purl.org/ontology/mpo/country_286882_G_86,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/country_286882_G_86,http://purl.org/ontology/mpo/country_286882_D_88,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/metal_605055_G_93,http://purl.org/ontology/mpo/metal_605055_G_95,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/rock_163268_F_193,http://purl.org/ontology/mpo/rock_163268_G_195,http://purl.org/ontology/mpo/Bridge,7
http://purl.org/ontology/mpo/rock_163268_F_112,http://purl.org/ontology/mpo/rock_163268_G_114,http://purl.org/ontology/mpo/Bridge,7
http://purl.org/ontology/mpo/rock_163268_G_27,http://purl.org/ontology/mpo/rock_163268_D_29,http://purl.org/ontology/mpo/Intro,7
http://purl.org/ontology/mpo/alternative_131528_Emin_36,http://purl.org/ontology/mpo/alternative_131528_Amin_38,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/alternative_131528_Amin_38,http://purl.org/ontology/mpo/alternative_131528_Amin_40,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/punk_209742_F_162,http://purl.org/ontology/mpo/punk_209742_Dmin_164,http://purl.org/ontology/mpo/Outro,7
http://purl.org/ontology/mpo/punk_209742_F_55,http://purl.org/ontology/mpo/punk_209742_Dmin_57,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/punk_209742_F_134,http://purl.org/ontology/mpo/punk_209742_Dmin_136,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/electronic_83600_F_121,http://purl.org/ontology/mpo/electronic_83600_Dmin_123,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/electronic_83600_F_44,http://purl.org/ontology/mpo/electronic_83600_Dmin_46,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/electronic_83600_F_81,http://purl.org/ontology/mpo/electronic_83600_Dmin_83,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/country_637039_Bmin_142,http://purl.org/ontology/mpo/country_637039_F_144,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/country_637039_Bmin_118,http://purl.org/ontology/mpo/country_637039_F_120,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/country_637039_Bmin_150,http://purl.org/ontology/mpo/country_637039_F_152,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/country_188571_F_143,http://purl.org/ontology/mpo/country_188571_G_145,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/metal_367736_D_2,http://purl.org/ontology/mpo/metal_367736_Emin_4,http://purl.org/ontology/mpo/Intro,7
http://purl.org/ontology/mpo/metal_367736_Emin_63,http://purl.org/ontology/mpo/metal_367736_Emin_65,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/metal_367736_D_11,http://purl.org/ontology/mpo/metal_367736_Emin_13,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/metal_367736_D_146,http://purl.org/ontology/mpo/metal_367736_Emin_148,http://purl.org/ontology/mpo/Interlude,7
http://purl.org/ontology/mpo/metal_367736_Emin_111,http://purl.org/ontology/mpo/metal_367736_Emin_113,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/metal_367736_D_155,http://purl.org/ontology/mpo/metal_367736_Emin_157,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/metal_358426_Cmin_145,http://purl.org/ontology/mpo/metal_358426_Cmin_147,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/metal_358426_Cmin_250,http://purl.org/ontology/mpo/metal_358426_Db_252,http://purl.org/ontology/mpo/Solo,7
http://purl.org/ontology/mpo/metal_358426_Cmin_211,http://purl.org/ontology/mpo/metal_358426_Db_213,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/electronic_636089_G_10,http://purl.org/ontology/mpo/electronic_636089_Amin_12,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/electronic_636089_G_71,http://purl.org/ontology/mpo/electronic_636089_Amin_73,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/electronic_636089_G_80,http://purl.org/ontology/mpo/electronic_636089_Amin_82,http://purl.org/ontology/mpo/Verse,7
http://purl.org/ontology/mpo/country_256289_G_28,http://purl.org/ontology/mpo/country_256289_Dmin_30,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/soul_616623_Bb_126,http://purl.org/ontology/mpo/soul_616623_F_128,http://purl.org/ontology/mpo/Chorus,7
http://purl.org/ontology/mpo/alternative_30970_G_2,http://purl.org/ontology/mpo/alternative_30970_A_4,http://purl.org/ontology/mpo/Intro,7
http://purl.org/ontology/mpo/alternative_30970_G_123,http://purl.org/ontology/mpo/alternative_30970_A_125,http://purl.org/ontology/mpo/Intro,7
