track,part,partType,prog
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_intro_6,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/pop_rock_238326_intro_6_ChordProgression_8
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_verse_2,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_238326_verse_2_ChordProgression_8
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/pop_rock_238326_intro_1_ChordProgression_8
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_verse_3,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_238326_verse_3_ChordProgression_16
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_verse_3,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_238326_verse_3_ChordProgression_18
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_intro_4,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/pop_rock_238326_intro_4_ChordProgression_8
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_238326_verse_1_ChordProgression_16
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_238326_verse_1_ChordProgression_18
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_intro_3,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/pop_rock_238326_intro_3_ChordProgression_8
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_238326_chorus_2_ChordProgression_16
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_238326_chorus_2_ChordProgression_18
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_verse_4,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_238326_verse_4_ChordProgression_36
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_verse_4,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_238326_verse_4_ChordProgression_38
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_verse_4,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_238326_verse_4_ChordProgression_40
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_verse_4,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_238326_verse_4_ChordProgression_42
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_238326_chorus_1_ChordProgression_16
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_238326_chorus_1_ChordProgression_18
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_intro_5,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/pop_rock_238326_intro_5_ChordProgression_8
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_bridge_1,http://purl.org/ontology/mpo/Bridge,http://purl.org/ontology/mpo/pop_rock_238326_bridge_1_ChordProgression_38
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_outro_1,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/pop_rock_238326_outro_1_ChordProgression_16
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_outro_1,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/pop_rock_238326_outro_1_ChordProgression_18
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_bridge_1,http://purl.org/ontology/mpo/Bridge,http://purl.org/ontology/mpo/punk_209742_bridge_1_ChordProgression_22
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_bridge_1,http://purl.org/ontology/mpo/Bridge,http://purl.org/ontology/mpo/punk_209742_bridge_1_ChordProgression_24
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_bridge_1,http://purl.org/ontology/mpo/Bridge,http://purl.org/ontology/mpo/punk_209742_bridge_1_ChordProgression_23
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_outro_1,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/punk_209742_outro_1_ChordProgression_28
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_outro_1,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/punk_209742_outro_1_ChordProgression_29
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_outro_1,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/punk_209742_outro_1_ChordProgression_30
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_outro_1,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/punk_209742_outro_1_ChordProgression_36
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_outro_1,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/punk_209742_outro_1_ChordProgression_37
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_outro_1,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/punk_209742_outro_1_ChordProgression_38
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/punk_209742_chorus_2_ChordProgression_34
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/punk_209742_chorus_2_ChordProgression_33
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/punk_209742_chorus_2_ChordProgression_35
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/punk_209742_chorus_1_ChordProgression_35
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/punk_209742_chorus_1_ChordProgression_33
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/punk_209742_chorus_1_ChordProgression_34
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/punk_209742_intro_1_ChordProgression_29
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/punk_209742_intro_1_ChordProgression_30
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/punk_209742_intro_1_ChordProgression_31
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/punk_209742_intro_1_ChordProgression_32
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/punk_209742_intro_1_ChordProgression_33
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/punk_209742_intro_1_ChordProgression_34
http://purl.org/ontology/mpo/punk_209742,http://purl.org/ontology/mpo/punk_209742_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/punk_209742_intro_1_ChordProgression_35
http://purl.org/ontology/mpo/electronic_83600,http://purl.org/ontology/mpo/electronic_83600_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/electronic_83600_chorus_1_ChordProgression_16
http://purl.org/ontology/mpo/electronic_83600,http://purl.org/ontology/mpo/electronic_83600_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/electronic_83600_chorus_1_ChordProgression_21
http://purl.org/ontology/mpo/electronic_83600,http://purl.org/ontology/mpo/electronic_83600_bridge_1,http://purl.org/ontology/mpo/Bridge,http://purl.org/ontology/mpo/electronic_83600_bridge_1_ChordProgression_22
http://purl.org/ontology/mpo/electronic_83600,http://purl.org/ontology/mpo/electronic_83600_bridge_1,http://purl.org/ontology/mpo/Bridge,http://purl.org/ontology/mpo/electronic_83600_bridge_1_ChordProgression_24
http://purl.org/ontology/mpo/electronic_83600,http://purl.org/ontology/mpo/electronic_83600_bridge_1,http://purl.org/ontology/mpo/Bridge,http://purl.org/ontology/mpo/electronic_83600_bridge_1_ChordProgression_29
http://purl.org/ontology/mpo/electronic_83600,http://purl.org/ontology/mpo/electronic_83600_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/electronic_83600_chorus_2_ChordProgression_16
http://purl.org/ontology/mpo/electronic_83600,http://purl.org/ontology/mpo/electronic_83600_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/electronic_83600_chorus_2_ChordProgression_21
http://purl.org/ontology/mpo/electronic_83600,http://purl.org/ontology/mpo/electronic_83600_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/electronic_83600_chorus_3_ChordProgression_15
http://purl.org/ontology/mpo/electronic_83600,http://purl.org/ontology/mpo/electronic_83600_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/electronic_83600_chorus_3_ChordProgression_20
http://purl.org/ontology/mpo/country_197503,http://purl.org/ontology/mpo/country_197503_outro_1,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/country_197503_outro_1_ChordProgression_16
http://purl.org/ontology/mpo/country_197503,http://purl.org/ontology/mpo/country_197503_outro_1,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/country_197503_outro_1_ChordProgression_17
http://purl.org/ontology/mpo/country_197503,http://purl.org/ontology/mpo/country_197503_outro_1,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/country_197503_outro_1_ChordProgression_18
http://purl.org/ontology/mpo/country_197503,http://purl.org/ontology/mpo/country_197503_outro_1,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/country_197503_outro_1_ChordProgression_19
http://purl.org/ontology/mpo/country_197503,http://purl.org/ontology/mpo/country_197503_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/country_197503_intro_1_ChordProgression_7
http://purl.org/ontology/mpo/country_197503,http://purl.org/ontology/mpo/country_197503_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/country_197503_intro_1_ChordProgression_8
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_1_ChordProgression_35
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_1_ChordProgression_33
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_1_ChordProgression_34
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_1_ChordProgression_38
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_1_ChordProgression_39
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_1_ChordProgression_40
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_1_ChordProgression_41
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_1_ChordProgression_42
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_verse_2,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_274630_verse_2_ChordProgression_34
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_verse_2,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_274630_verse_2_ChordProgression_37
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_verse_2,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_274630_verse_2_ChordProgression_35
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_verse_2,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_274630_verse_2_ChordProgression_31
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_verse_2,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_274630_verse_2_ChordProgression_32
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_verse_2,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_274630_verse_2_ChordProgression_33
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_verse_2,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_274630_verse_2_ChordProgression_36
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_verse_2,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_274630_verse_2_ChordProgression_38
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2_ChordProgression_60
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2_ChordProgression_55
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2_ChordProgression_53
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2_ChordProgression_54
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2_ChordProgression_58
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2_ChordProgression_59
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2_ChordProgression_61
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2_ChordProgression_62
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2_ChordProgression_63
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2_ChordProgression_64
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2_ChordProgression_65
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2_ChordProgression_66
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_2_ChordProgression_67
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_3_ChordProgression_28
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_3_ChordProgression_29
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_3_ChordProgression_30
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_3_ChordProgression_31
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_3_ChordProgression_32
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_3_ChordProgression_33
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_274630_chorus_3_ChordProgression_34
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_274630_verse_1_ChordProgression_37
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_274630_verse_1_ChordProgression_31
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_274630_verse_1_ChordProgression_32
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_274630_verse_1_ChordProgression_33
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_274630_verse_1_ChordProgression_34
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_274630_verse_1_ChordProgression_35
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_274630_verse_1_ChordProgression_36
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_rock_274630_verse_1_ChordProgression_38
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_outro_1,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/pop_rock_274630_outro_1_ChordProgression_18
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_outro_1,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/pop_rock_274630_outro_1_ChordProgression_15
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_outro_1,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/pop_rock_274630_outro_1_ChordProgression_16
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_outro_1,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/pop_rock_274630_outro_1_ChordProgression_17
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/pop_rock_274630_intro_1_ChordProgression_7
http://purl.org/ontology/mpo/pop_rock_274630,http://purl.org/ontology/mpo/pop_rock_274630_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/pop_rock_274630_intro_1_ChordProgression_8
http://purl.org/ontology/mpo/pop_14630,http://purl.org/ontology/mpo/pop_14630_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/pop_14630_intro_1_ChordProgression_15
http://purl.org/ontology/mpo/pop_14630,http://purl.org/ontology/mpo/pop_14630_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/pop_14630_intro_1_ChordProgression_16
http://purl.org/ontology/mpo/pop_14630,http://purl.org/ontology/mpo/pop_14630_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/pop_14630_intro_1_ChordProgression_18
http://purl.org/ontology/mpo/pop_14630,http://purl.org/ontology/mpo/pop_14630_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/pop_14630_intro_1_ChordProgression_17
http://purl.org/ontology/mpo/pop_14630,http://purl.org/ontology/mpo/pop_14630_verse_6,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_14630_verse_6_ChordProgression_15
http://purl.org/ontology/mpo/pop_14630,http://purl.org/ontology/mpo/pop_14630_verse_6,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_14630_verse_6_ChordProgression_16
http://purl.org/ontology/mpo/pop_14630,http://purl.org/ontology/mpo/pop_14630_verse_6,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_14630_verse_6_ChordProgression_17
http://purl.org/ontology/mpo/pop_14630,http://purl.org/ontology/mpo/pop_14630_verse_6,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_14630_verse_6_ChordProgression_18
